FactID,CustomerID,TotalSpent,TotalFrequency,ChurnFlag,Cluster
959,13789,4859.51,2,1,1
960,18204,4567.23,2,1,1
961,18217,6692.55,2,1,1
962,13771,7221.94,3,1,1
963,12301,14691.4,5,1,1
964,19357,2738.82,2,1,1
965,28658,3953.99,1,1,1
966,18272,6692.55,2,1,1
967,11109,9110.74,3,1,1
968,11356,5601.57,3,1,1
969,18209,6692.55,2,1,1
970,28765,3953.99,1,1,1
971,28629,3953.99,1,1,1
972,18196,4567.23,2,1,1
973,18203,4610.34,2,1,1
974,18213,6708.0,2,1,1
975,18218,6653.89,2,1,1
976,14705,6492.48,2,1,1
977,28644,3953.99,1,1,1
978,28651,3953.99,1,1,1
979,14617,1700.11,2,1,1
980,18246,6663.82,2,1,1
981,18255,6704.26,2,1,1
982,25567,1369.19,2,1,1
983,12280,6545.17,2,1,1
984,12279,6601.52,2,1,1
985,11344,8972.39,3,1,1
986,29449,3756.99,1,1,1
987,28770,4812.95,2,1,1
988,25916,5138.06,2,1,1
989,25924,6430.05,2,1,1
990,11147,9056.03,3,1,1
991,14720,6520.11,2,1,1
992,28407,3729.36,1,1,1
993,20170,3511.07,2,1,1
994,28619,3953.99,1,1,1
995,11105,8946.07,3,1,1
996,18275,6653.89,2,1,1
997,11120,9107.95,3,1,1
998,18201,4594.29,2,1,1
999,18208,6669.34,2,1,1
1000,28775,3953.99,1,1,1
1001,14639,1710.06,2,1,1
1002,11151,8936.48,3,1,1
1003,18212,6662.67,2,1,1
1004,18222,6679.27,2,1,1
1005,25564,1384.64,2,1,1
1006,28763,3953.99,1,1,1
1007,28795,3953.99,1,1,1
1008,28621,3953.99,1,1,1
1009,25942,5081.71,2,1,1
1010,18245,6653.89,2,1,1
1011,18268,6742.92,2,1,1
1012,18207,6729.0,2,1,1
1013,13790,4859.51,2,1,1
1014,28635,3953.99,1,1,1
1015,25566,1384.64,2,1,1
1016,18198,4578.29,2,1,1
1017,22233,6627.05,2,1,1
1018,22121,6627.05,2,1,1
1019,11106,8927.35,3,1,1
1020,12296,14546.93,5,1,1
1021,17982,1700.11,2,1,1
1022,28797,3953.99,1,1,1
1023,28799,3953.99,1,1,1
1024,28643,3953.99,1,1,1
1025,18249,6679.27,2,1,1
1026,14712,7359.95,3,1,1
1027,20172,3481.19,2,1,1
1028,18244,6653.89,2,1,1
1029,18269,6755.09,2,1,1
1030,11111,8991.39,3,1,1
1031,28414,3756.99,1,1,1
1032,28670,3953.99,1,1,1
1033,28676,3953.99,1,1,1
1034,22232,6613.77,2,1,1
1035,19855,6309.51,2,1,1
1036,18254,6653.89,2,1,1
1037,18219,6672.61,2,1,1
1038,25565,1369.19,2,1,1
1039,22234,6603.83,2,1,1
1040,28769,4784.22,2,1,1
1041,14636,1700.13,2,1,1
1042,18260,6669.34,2,1,1
1043,12300,14633.18,5,1,1
1044,29403,4411.09,2,1,1
1045,28678,4793.0,2,1,1
1046,28618,3953.99,1,1,1
1047,28649,3953.99,1,1,1
1048,25909,5147.99,2,1,1
1049,18240,6738.93,2,1,1
1050,28674,4895.25,2,1,1
1051,18248,6671.87,2,1,1
1052,11112,9166.0,3,1,1
1053,22128,4577.16,2,1,1
1054,28657,3953.99,1,1,1
1055,22182,6636.98,2,1,1
1056,22230,4666.67,2,1,1
1057,14616,1700.13,2,1,1
1058,18239,6663.82,2,1,1
1059,14700,6524.17,2,1,1
1060,28625,3953.99,1,1,1
1061,26643,772.5,1,1,1
1062,13774,4853.98,2,1,1
1063,29410,3756.99,1,1,1
1064,28665,5362.12,2,1,1
1065,25910,5109.33,2,1,1
1066,14614,1818.33,2,1,1
1067,18273,6745.15,2,1,1
1068,11126,5494.47,3,1,1
1069,12307,14556.38,5,1,1
1070,14697,7386.46,3,1,1
1071,28661,3953.99,1,1,1
1072,18251,6669.34,2,1,1
1073,18214,6732.99,2,1,1
1074,12285,6594.92,2,1,1
1075,28673,4840.01,2,1,1
1076,14634,1700.13,2,1,1
1077,18242,6764.49,2,1,1
1078,18252,6653.89,2,1,1
1079,18202,4578.3,2,1,1
1080,29592,121101.82,12,1,1
1081,29632,50997.88,4,1,1
1082,29967,164650.48,4,1,1
1086,29803,107198.46,12,1,1
1087,29969,28114.48,6,1,1
1088,29508,10227.53,10,1,1
1091,29914,6671.29,3,1,1
1092,29673,25153.61,4,1,1
1093,29944,8701.42,3,1,1
1094,29659,49438.71,7,1,1
1095,30090,93981.02,4,1,1
1096,29708,69381.65,4,1,1
1097,29748,150169.16,4,1,1
1099,29655,59709.51,4,1,1
1101,29504,181006.13,4,1,1
1104,29681,14400.57,5,1,1
1106,29755,27968.31,4,1,1
1107,29769,92300.55,4,1,1
1108,30106,113982.0,8,1,1
1109,30068,1194.46,4,1,1
1110,29686,32409.85,4,1,1
1111,29921,217615.38,4,1,1
1113,29740,72854.47,8,1,1
1114,29649,295434.83,8,1,1
1115,30013,16897.72,3,1,1
1117,29525,298046.61,4,1,1
1118,29746,205886.81,8,1,1
1120,29883,98196.57,5,1,1
1121,29982,35703.69,11,1,1
1122,29581,106288.06,9,1,1
1124,29669,41979.08,11,1,1
1125,29674,2717.62,4,1,1
1126,29518,13921.03,5,1,1
1128,29710,277612.91,4,1,1
1129,29498,5835.05,8,1,1
1130,29788,6040.96,7,1,1
1133,29872,10196.2,6,1,1
1134,29915,194043.46,9,1,1
1135,29562,665292.38,8,1,1
1136,29531,113172.07,11,1,1
1138,30088,83314.86,4,1,1
1139,29642,139680.92,9,1,1
1140,29487,77585.2,11,1,1
1142,29808,12665.77,3,1,1
1143,12383,6517.58,2,1,1
1144,28829,3953.99,1,1,1
1145,29011,4789.73,2,1,1
1146,18452,5251.79,2,1,1
1147,11365,5552.39,3,1,1
1148,13836,4839.94,2,1,1
1149,20552,3352.65,2,1,1
1150,29126,3953.99,1,1,1
1151,22732,4567.23,2,1,1
1152,28988,3953.99,1,1,1
1153,18695,6662.67,2,1,1
1154,18281,6719.62,2,1,1
1155,11444,8990.3,3,1,1
1156,12321,14603.29,5,1,1
1157,14777,6545.17,2,1,1
1158,28827,3953.99,1,1,1
1159,28853,3953.99,1,1,1
1160,25972,6387.99,2,1,1
1161,25975,6416.77,2,1,1
1162,18486,6653.89,2,1,1
1163,18488,6692.55,2,1,1
1164,18694,6669.34,2,1,1
1165,18309,6730.1,2,1,1
1166,12308,14662.54,5,1,1
1167,25973,6401.32,2,1,1
1168,28997,3953.99,1,1,1
1169,14643,1782.43,2,1,1
1170,18337,6653.89,2,1,1
1171,29467,3729.36,1,1,1
1172,28804,3953.99,1,1,1
1173,28842,4854.91,2,1,1
1174,25952,5081.71,2,1,1
1175,18338,6767.66,2,1,1
1176,18465,5251.79,2,1,1
1177,13808,4869.45,2,1,1
1178,14138,4910.86,2,1,1
1179,28825,3953.99,1,1,1
1180,28857,3953.99,1,1,1
1181,18335,6669.34,2,1,1
1182,14140,4859.51,2,1,1
1183,29058,3953.99,1,1,1
1184,29139,3953.99,1,1,1
1185,28845,4774.29,2,1,1
1186,18334,5192.13,2,1,1
1187,11445,8948.32,3,1,1
1188,28418,5016.1,2,1,1
1189,17996,2711.76,2,1,1
1190,19417,2049.31,2,1,1
1191,22299,4580.82,2,1,1
1192,29128,4806.32,2,1,1
1193,19874,5021.62,2,1,1
1194,29004,4774.29,2,1,1
1195,26692,1399.88,2,1,1
1196,14651,1755.37,2,1,1
1197,18484,6732.99,2,1,1
1198,18487,6653.89,2,1,1
1199,18495,6653.89,2,1,1
1200,18693,6653.89,2,1,1
1201,18288,6732.99,2,1,1
1202,18457,5332.98,2,1,1
1203,18467,5833.58,2,1,1
1204,11364,5438.61,3,1,1
1205,11372,5487.22,3,1,1
1206,11443,9099.68,3,1,1
1207,14793,6572.81,2,1,1
1208,28852,3953.99,1,1,1
1209,18700,5887.69,2,1,1
1210,18301,6692.55,2,1,1
1211,11363,5564.57,3,1,1
1212,29111,4850.5,2,1,1
1213,28828,4784.22,2,1,1
1214,18004,1678.03,2,1,1
1215,29048,4812.95,2,1,1
1216,29056,3953.99,1,1,1
1217,29136,3953.99,1,1,1
1218,28807,3953.99,1,1,1
1219,28833,3953.99,1,1,1
1220,18470,6653.89,2,1,1
1221,18496,6764.49,2,1,1
1222,18703,5872.25,2,1,1
1223,18296,6760.05,2,1,1
1224,18308,6671.87,2,1,1
1225,14833,7380.96,3,1,1
1226,29108,3953.99,1,1,1
1227,28821,3953.99,1,1,1
1228,28838,3953.99,1,1,1
1229,11351,8915.17,3,1,1
1230,11381,9017.93,3,1,1
1231,28847,4812.95,2,1,1
1232,22267,4604.79,2,1,1
1233,28856,3953.99,1,1,1
1234,25943,6417.87,2,1,1
1235,25951,5197.16,2,1,1
1236,25964,5138.06,2,1,1
1237,18696,6795.27,2,1,1
1238,18307,6653.89,2,1,1
1239,11353,8926.21,3,1,1
1240,14778,7374.25,3,1,1
1241,12332,11922.43,4,1,1
1242,13829,4839.94,2,1,1
1243,18284,6662.67,2,1,1
1244,11359,5480.88,3,1,1
1245,13822,7208.15,3,1,1
1246,14832,6561.76,2,1,1
1247,19415,2690.76,2,1,1
1248,29032,4850.5,2,1,1
1249,28840,4861.01,2,1,1
1250,25969,5138.06,2,1,1
1251,25976,6363.76,2,1,1
1252,28966,3953.99,1,1,1
1253,18468,5893.24,2,1,1
1254,18491,6692.55,2,1,1
1255,18461,5246.81,2,1,1
1256,18463,5222.27,2,1,1
1257,13842,4867.23,2,1,1
1258,29466,3729.36,1,1,1
1259,29017,3953.99,1,1,1
1260,14648,3341.54,2,1,1
1261,18489,6719.62,2,1,1
1262,18277,6708.0,2,1,1
1263,18336,6790.3,2,1,1
1264,28830,3953.99,1,1,1
1265,18493,6662.67,2,1,1
1266,25706,1369.19,2,1,1
1267,11448,8985.87,3,1,1
1268,14843,7393.09,3,1,1
1269,12398,7181.09,3,1,1
1270,29110,3953.99,1,1,1
1271,28849,3953.99,1,1,1
1272,18303,6663.82,2,1,1
1273,18276,6747.79,2,1,1
1274,14771,7391.99,3,1,1
1275,12333,11966.29,4,1,1
1276,29044,4774.29,2,1,1
1277,22251,6598.32,2,1,1
1278,28851,3953.99,1,1,1
1279,28993,3953.99,1,1,1
1280,18490,6662.67,2,1,1
1281,18697,5833.58,2,1,1
1282,18701,5920.3,2,1,1
1283,25568,1384.64,2,1,1
1284,25707,1394.57,2,1,1
1285,25710,1369.19,2,1,1
1286,11357,5462.9,3,1,1
1287,11446,9101.9,3,1,1
1288,12395,6594.92,2,1,1
1289,29474,3729.36,1,1,1
1290,28835,3953.99,1,1,1
1291,28843,3953.99,1,1,1
1292,25955,5131.43,2,1,1
1293,28859,4812.95,2,1,1
1294,28990,3953.99,1,1,1
1295,25709,1445.4,2,1,1
1296,11449,8984.0,3,1,1
1297,22247,6606.36,2,1,1
1298,20173,3515.37,2,1,1
1299,29019,4812.95,2,1,1
1300,22373,6603.83,2,1,1
1301,29060,3953.99,1,1,1
1302,28831,3953.99,1,1,1
1303,25974,6430.05,2,1,1
1304,14647,1755.37,2,1,1
1305,14649,1769.72,2,1,1
1306,18458,5230.79,2,1,1
1307,14794,6489.95,2,1,1
1308,19365,4775.69,3,1,1
1309,22713,4583.75,2,1,1
1310,28820,3953.99,1,1,1
1311,28989,3953.99,1,1,1
1312,29016,3953.99,1,1,1
1313,18482,6663.82,2,1,1
1314,14776,6528.62,2,1,1
1315,28823,3953.99,1,1,1
1316,28824,3953.99,1,1,1
1317,29010,3953.99,1,1,1
1318,14652,1688.52,2,1,1
1319,18469,6653.89,2,1,1
1320,18699,5865.61,2,1,1
1321,18462,5251.79,2,1,1
1322,29132,3953.99,1,1,1
1323,22252,6682.29,2,1,1
1324,29008,3953.99,1,1,1
1325,18692,6669.34,2,1,1
1326,25708,1384.64,2,1,1
1327,12323,11974.77,4,1,1
1328,17999,2711.76,2,1,1
1329,28854,4812.95,2,1,1
1330,14645,1700.13,2,1,1
1331,18698,5872.25,2,1,1
1332,18464,5192.13,2,1,1
1333,11368,5642.4,3,1,1
1334,28805,3953.99,1,1,1
1335,28841,4789.73,2,1,1
1336,25970,5087.22,2,1,1
1337,28870,4789.73,2,1,1
1338,14646,1700.11,2,1,1
1339,18485,6699.85,2,1,1
1340,18297,6762.15,2,1,1
1341,18302,6662.67,2,1,1
1342,13844,4813.06,2,1,1
1343,29059,3953.99,1,1,1
1344,29106,3953.99,1,1,1
1345,28844,4793.0,2,1,1
1346,12373,6561.19,2,1,1
1347,14137,4859.51,2,1,1
1348,14831,6533.57,2,1,1
1349,19387,2722.78,2,1,1
1350,28869,4812.95,2,1,1
1351,22268,6664.6,2,1,1
1352,14650,1700.13,2,1,1
1353,18483,6692.55,2,1,1
1354,25705,1407.86,2,1,1
1355,11360,5553.51,3,1,1
1356,14770,7380.95,3,1,1
1357,28826,3953.99,1,1,1
1358,18494,6671.87,2,1,1
1359,18691,6708.0,2,1,1
1360,18332,5251.79,2,1,1
1361,11358,5563.43,3,1,1
1362,11447,8926.21,3,1,1
1363,13807,4979.97,2,1,1
1364,29475,3756.99,1,1,1
1365,29070,3953.99,1,1,1
1366,25962,6430.05,2,1,1
1367,28871,4878.12,2,1,1
1368,18702,5893.24,2,1,1
1369,18331,5251.79,2,1,1
1370,11450,9031.45,3,1,1
1371,14792,6534.13,2,1,1
1372,14139,4859.51,2,1,1
1373,29138,4833.94,2,1,1
1374,28822,3953.99,1,1,1
1375,28839,3953.99,1,1,1
1376,28846,4774.29,2,1,1
1377,25704,1369.19,2,1,1
1380,29565,5537.26,8,1,1
1381,29858,3270.51,3,1,1
1382,29898,167617.42,4,1,1
1384,30052,21863.9,4,1,1
1385,29974,87227.32,5,1,1
1386,29682,13525.14,8,1,1
1388,29566,29903.95,4,1,1
1389,29890,14794.64,8,1,1
1390,29747,20895.92,9,1,1
1391,29973,34242.49,7,1,1
1394,29596,41264.04,4,1,1
1396,29811,170328.56,12,1,1
1397,29824,92111.64,9,1,1
1400,29889,303576.43,8,1,1
1402,29661,72303.45,6,1,1
1403,29759,29004.63,4,1,1
1405,29912,92154.31,4,1,1
1406,30084,9336.93,8,1,1
1407,29610,18398.33,7,1,1
1408,29606,16030.15,10,1,1
1409,29718,102216.08,8,1,1
1411,29533,93332.01,12,1,1
1412,29570,61854.54,12,1,1
1413,29768,472.31,1,1,1
1415,29491,98273.55,4,1,1
1416,29549,238924.26,8,1,1
1417,29958,173851.93,9,1,1
1418,12494,6572.79,2,1,1
1419,29255,4850.5,2,1,1
1420,14657,3399.04,2,1,1
1421,26782,772.5,1,1,1
1422,11455,8996.94,3,1,1
1423,14947,7357.73,3,1,1
1424,29143,3953.99,1,1,1
1425,18746,6779.27,2,1,1
1426,18747,6729.0,2,1,1
1427,11388,7720.36,3,1,1
1428,11398,8966.01,3,1,1
1429,25977,5110.44,2,1,1
1430,29170,3953.99,1,1,1
1431,18909,6669.34,2,1,1
1432,18899,4550.68,2,1,1
1433,18906,4660.03,2,1,1
1434,22785,6662.67,2,1,1
1435,11394,9018.98,3,1,1
1436,12483,6517.58,2,1,1
1437,29151,3953.99,1,1,1
1438,29167,4823.15,2,1,1
1439,29174,4789.73,2,1,1
1440,19428,2075.82,2,1,1
1441,22748,4628.01,2,1,1
1442,29274,4949.98,2,1,1
1443,29140,3953.99,1,1,1
1444,29142,3953.99,1,1,1
1445,22765,6606.36,2,1,1
1446,19987,5043.72,2,1,1
1447,29275,4784.22,2,1,1
1448,22975,3953.99,1,1,1
1449,14937,7351.44,3,1,1
1450,18710,6738.93,2,1,1
1451,25713,1423.3,2,1,1
1452,20558,3336.09,2,1,1
1453,29141,3953.99,1,1,1
1454,29146,3953.99,1,1,1
1455,25984,5110.44,2,1,1
1456,29204,4774.29,2,1,1
1457,14727,1727.19,2,1,1
1458,18722,5893.24,2,1,1
1459,18740,6692.55,2,1,1
1460,11751,9077.6,3,1,1
1461,29169,3953.99,1,1,1
1462,29236,4784.22,2,1,1
1463,22971,3953.99,1,1,1
1464,18725,6679.27,2,1,1
1465,18708,6692.44,2,1,1
1466,12480,6528.62,2,1,1
1467,29158,3953.99,1,1,1
1468,18726,5872.25,2,1,1
1469,11759,8899.73,3,1,1
1470,14975,6582.73,2,1,1
1471,25979,6391.39,2,1,1
1472,25985,5147.99,2,1,1
1473,29163,3953.99,1,1,1
1474,22895,6662.67,2,1,1
1475,29264,4844.97,2,1,1
1476,19084,6732.99,2,1,1
1477,18735,6653.89,2,1,1
1478,11452,9042.26,3,1,1
1479,12468,6492.48,2,1,1
1480,12485,6545.46,2,1,1
1481,29222,4833.94,2,1,1
1482,22901,6598.32,2,1,1
1483,29278,4812.95,2,1,1
1484,19093,6669.34,2,1,1
1485,18716,6653.89,2,1,1
1486,14950,7414.1,3,1,1
1487,29166,4789.73,2,1,1
1488,14656,3407.88,2,1,1
1489,14941,7586.46,3,1,1
1490,25980,6430.05,2,1,1
1491,29202,4774.29,2,1,1
1492,29276,4784.22,2,1,1
1493,19089,6732.99,2,1,1
1494,18767,5872.25,2,1,1
1495,18900,4566.13,2,1,1
1496,11465,9014.63,3,1,1
1497,11750,9003.56,3,1,1
1498,28419,5043.73,2,1,1
1499,11400,7699.4,3,1,1
1500,14984,7403.02,3,1,1
1501,25978,6423.42,2,1,1
1502,18721,5893.24,2,1,1
1503,25714,1445.4,2,1,1
1504,11453,9035.56,3,1,1
1505,22881,6627.05,2,1,1
1506,19083,6653.89,2,1,1
1507,18706,6696.85,2,1,1
1508,18738,6729.0,2,1,1
1509,18766,5251.79,2,1,1
1510,11462,8968.54,3,1,1
1511,11754,9020.7,3,1,1
1512,18008,2717.27,2,1,1
1513,29157,3953.99,1,1,1
1514,29198,3953.99,1,1,1
1515,29238,4859.9,2,1,1
1516,29254,3953.99,1,1,1
1517,18903,4578.83,2,1,1
1518,11456,9088.03,3,1,1
1519,11457,9073.69,3,1,1
1520,15046,6567.29,2,1,1
1521,14929,7344.47,3,1,1
1522,18769,5861.2,2,1,1
1523,25711,1407.86,2,1,1
1524,25717,1407.86,2,1,1
1525,14949,7509.14,3,1,1
1526,14991,7410.76,3,1,1
1527,15047,7369.88,3,1,1
1528,14861,6604.3,2,1,1
1529,29145,3953.99,1,1,1
1530,18931,6696.85,2,1,1
1531,14660,1755.37,2,1,1
1532,14846,7452.75,3,1,1
1533,22889,6598.32,2,1,1
1534,29221,4774.29,2,1,1
1535,18929,6662.67,2,1,1
1536,18739,5935.77,2,1,1
1537,18902,4625.78,2,1,1
1538,14847,7431.75,3,1,1
1539,29476,3756.99,1,1,1
1540,29148,3953.99,1,1,1
1541,29168,4799.67,2,1,1
1542,19094,6653.89,2,1,1
1543,18907,4604.79,2,1,1
1544,11460,8991.96,3,1,1
1545,28420,5010.58,2,1,1
1546,12474,6550.72,2,1,1
1547,29156,3953.99,1,1,1
1548,19884,5070.24,2,1,1
1549,29201,4789.73,2,1,1
1550,29239,4799.67,2,1,1
1551,18724,6692.44,2,1,1
1552,18729,5893.24,2,1,1
1553,11464,8982.0,3,1,1
1554,12464,6517.58,2,1,1
1555,29208,3953.99,1,1,1
1556,29261,4774.29,2,1,1
1557,29144,3953.99,1,1,1
1558,25982,6430.05,2,1,1
1559,22893,6692.44,2,1,1
1560,29207,3953.99,1,1,1
1561,22903,6689.91,2,1,1
1562,14728,1727.19,2,1,1
1563,18930,6669.34,2,1,1
1564,18723,5833.58,2,1,1
1565,14653,1710.06,2,1,1
1566,14662,1770.3,2,1,1
1567,14726,1639.34,2,1,1
1568,18768,5872.25,2,1,1
1569,11387,7689.47,3,1,1
1570,29242,4812.95,2,1,1
1571,18908,6730.1,2,1,1
1572,18736,6669.34,2,1,1
1573,11472,9023.23,3,1,1
1574,18009,2690.76,2,1,1
1575,29147,3953.99,1,1,1
1576,18731,6689.74,2,1,1
1577,18737,6653.89,2,1,1
1578,11459,8996.17,3,1,1
1579,19420,4767.94,3,1,1
1580,29155,3953.99,1,1,1
1581,29203,4789.73,2,1,1
1582,29223,4812.95,2,1,1
1583,25715,1407.86,2,1,1
1584,11756,8926.21,3,1,1
1585,18928,6735.06,2,1,1
1586,18709,6738.89,2,1,1
1587,25716,1439.36,2,1,1
1588,11451,9115.69,3,1,1
1589,14928,7410.76,3,1,1
1590,14147,4859.51,2,1,1
1591,19422,2010.65,2,1,1
1592,22877,6588.39,2,1,1
1593,29237,4812.95,2,1,1
1594,29252,4850.5,2,1,1
1595,29258,4784.22,2,1,1
1596,14664,3426.11,2,1,1
1597,18718,6669.34,2,1,1
1598,25712,1394.57,2,1,1
1599,29225,4774.29,2,1,1
1600,29150,3953.99,1,1,1
1601,29175,4789.73,2,1,1
1602,29265,4774.29,2,1,1
1603,14722,1622.79,2,1,1
1604,11454,8938.39,3,1,1
1605,11461,8938.39,3,1,1
1607,29611,10277.1,3,1,1
1608,29548,5112.81,4,1,1
1609,29620,74518.69,12,1,1
1611,29555,15378.02,5,1,1
1613,29717,88435.34,7,1,1
1615,30011,93877.18,11,1,1
1616,29813,54905.15,4,1,1
1618,29892,114722.08,9,1,1
1619,29988,24594.0,8,1,1
1620,29946,172785.86,8,1,1
1621,29554,16912.92,8,1,1
1622,29680,69588.44,8,1,1
1623,29773,95924.02,4,1,1
1624,30074,516254.8,8,1,1
1625,29961,79847.82,10,1,1
1626,29865,77139.59,12,1,1
1627,29764,10131.48,8,1,1
1628,29749,155077.55,4,1,1
1629,29945,186803.43,11,1,1
1630,30056,158661.45,4,1,1
1632,29728,2002.16,2,1,1
1633,30042,13583.52,11,1,1
1635,29571,107313.1,12,1,1
1636,29582,172671.12,4,1,1
1637,29675,46795.98,12,1,1
1639,30100,99440.32,4,1,1
1640,29624,486937.59,4,1,1
1641,29703,465429.57,8,1,1
1642,30091,99385.97,8,1,1
1643,29925,182777.78,7,1,1
1644,29664,48054.06,4,1,1
1645,29510,141133.31,4,1,1
1647,30111,311393.15,4,1,1
1648,29861,460174.86,4,1,1
1650,29558,51533.26,9,1,1
1652,29493,6387.53,4,1,1
1654,29794,80262.25,4,1,1
1655,29515,326175.98,8,1,1
1656,29541,4481.71,5,1,1
1658,29742,156366.75,4,1,1
1659,29807,77862.14,4,1,1
1660,30004,122815.47,7,1,1
1662,29866,45690.85,6,1,1
1664,30012,12778.58,7,1,1
1665,30022,35940.14,11,1,1
1666,29906,98531.01,4,1,1
1669,29507,502367.04,8,1,1
1670,29968,168144.54,11,1,1
1672,30095,257252.76,12,1,1
1673,29731,58418.64,12,1,1
1675,29791,62725.13,4,1,1
1676,29787,167452.6,6,1,1
1679,29853,350717.99,8,1,1
1680,29756,9619.5,6,1,1
1681,29774,197614.5,4,1,1
1683,29511,163046.64,11,1,1
1684,29885,435986.13,8,1,1
1685,15048,7393.09,3,1,1
1686,28648,3953.99,1,1,1
1687,14733,2049.31,2,1,1
1688,19562,5872.25,2,1,1
1689,19568,6696.85,2,1,1
1690,19613,6732.99,2,1,1
1691,12520,6541.3,2,1,1
1692,15081,6520.11,2,1,1
1693,28630,3953.99,1,1,1
1694,19432,2065.88,2,1,1
1695,28778,3953.99,1,1,1
1696,19096,6730.1,2,1,1
1697,28443,3729.36,1,1,1
1698,23172,5314.38,2,1,1
1699,11227,6530.79,2,1,1
1700,28036,3953.99,1,1,1
1701,23057,6654.11,2,1,1
1702,19271,4589.34,2,1,1
1703,19565,5865.61,2,1,1
1704,14161,7179.42,3,1,1
1705,15078,7376.54,3,1,1
1706,18011,2862.35,2,1,1
1707,20561,3468.69,2,1,1
1708,14732,2707.34,2,1,1
1709,19269,4550.68,2,1,1
1710,19270,4560.61,2,1,1
1711,15062,7386.47,3,1,1
1712,28449,3729.36,1,1,1
1713,25994,5111.85,2,1,1
1714,22996,6669.34,2,1,1
1715,19596,6692.55,2,1,1
1716,11761,9005.19,3,1,1
1717,15077,7374.25,3,1,1
1718,28178,3953.99,1,1,1
1719,28363,3953.99,1,1,1
1720,18010,2746.0,2,1,1
1721,19988,5033.79,2,1,1
1722,11129,6489.95,2,1,1
1723,14734,2049.31,2,1,1
1724,26789,772.5,1,1,1
1725,14735,2049.31,2,1,1
1726,19607,6689.91,2,1,1
1727,11224,7387.58,3,1,1
1728,25986,5110.44,2,1,1
1729,11090,7408.01,3,1,1
1730,19560,6760.05,2,1,1
1731,19588,6692.55,2,1,1
1732,11762,9091.95,3,1,1
1733,14171,7310.35,3,1,1
1734,11468,7690.6,3,1,1
1735,29352,3953.99,1,1,1
1736,19594,6653.89,2,1,1
1737,15051,7348.91,3,1,1
1738,15059,7506.86,3,1,1
1739,19598,5868.14,2,1,1
1740,14162,7153.44,3,1,1
1741,15058,7336.74,3,1,1
1742,11413,7944.67,4,1,1
1743,23114,6625.93,2,1,1
1744,11217,6578.34,2,1,1
1745,23209,5306.33,2,1,1
1746,25987,5127.01,2,1,1
1747,29285,3953.99,1,1,1
1748,29326,3953.99,1,1,1
1749,19612,6662.67,2,1,1
1750,14149,4881.61,2,1,1
1751,28197,3953.99,1,1,1
1752,23137,5872.25,2,1,1
1753,11191,7451.66,3,1,1
1754,18038,2690.76,2,1,1
1755,28092,3953.99,1,1,1
1756,28161,3953.99,1,1,1
1757,28620,3953.99,1,1,1
1758,19264,4566.13,2,1,1
1759,19555,6752.21,2,1,1
1760,19561,6653.89,2,1,1
1761,19576,6694.32,2,1,1
1762,28198,3953.99,1,1,1
1763,19997,6425.55,2,1,1
1764,28165,3953.99,1,1,1
1765,15056,7457.7,3,1,1
1766,14164,7165.6,3,1,1
1767,29481,3729.36,1,1,1
1768,11414,7946.91,4,1,1
1769,28129,3953.99,1,1,1
1770,28176,3953.99,1,1,1
1771,28013,3953.99,1,1,1
1772,14167,4869.45,2,1,1
1773,12547,6517.58,2,1,1
1774,11252,7387.54,3,1,1
1775,20562,3308.47,2,1,1
1776,28130,3953.99,1,1,1
1777,28169,3953.99,1,1,1
1778,29334,3953.99,1,1,1
1779,25823,2085.75,2,1,1
1780,14198,9180.99,3,1,1
1781,11216,6572.81,2,1,1
1782,29335,3953.99,1,1,1
1783,29350,3953.99,1,1,1
1784,19102,6662.67,2,1,1
1785,19105,6692.55,2,1,1
1786,25990,6460.98,2,1,1
1787,19558,6662.67,2,1,1
1788,25718,1407.86,2,1,1
1789,14189,9190.64,3,1,1
1790,28624,3953.99,1,1,1
1791,29279,4859.33,2,1,1
1792,19559,6692.55,2,1,1
1793,12549,6528.62,2,1,1
1794,23074,6654.11,2,1,1
1795,14163,7256.56,3,1,1
1796,23113,6627.05,2,1,1
1797,27752,3953.99,1,1,1
1798,19599,5833.58,2,1,1
1799,19605,5872.25,2,1,1
1800,25822,2010.65,2,1,1
1801,28646,3953.99,1,1,1
1802,28647,3953.99,1,1,1
1803,11171,7421.79,3,1,1
1804,19586,6692.55,2,1,1
1805,25819,2070.3,2,1,1
1806,19611,6689.91,2,1,1
1807,11422,7818.17,4,1,1
1808,23164,5311.85,2,1,1
1809,19989,4967.51,2,1,1
1810,28177,3953.99,1,1,1
1811,29280,3953.99,1,1,1
1812,19095,6692.55,2,1,1
1813,19592,5941.84,2,1,1
1814,19595,6735.06,2,1,1
1815,19601,5872.25,2,1,1
1816,19614,6870.02,2,1,1
1817,14160,7381.07,3,1,1
1818,29354,3953.99,1,1,1
1819,19099,6672.61,2,1,1
1820,19564,5849.03,2,1,1
1821,19563,5893.24,2,1,1
1822,12522,6506.51,2,1,1
1823,14181,9200.57,3,1,1
1824,23267,5372.61,2,1,1
1825,11257,7378.51,3,1,1
1826,14737,2070.3,2,1,1
1827,19556,6669.34,2,1,1
1828,19577,6671.87,2,1,1
1829,19602,6732.99,2,1,1
1830,22976,6598.32,2,1,1
1831,27672,3953.99,1,1,1
1832,19429,2049.31,2,1,1
1833,14731,2690.76,2,1,1
1834,19609,6732.99,2,1,1
1835,25821,2076.37,2,1,1
